Year,State_Name,County_Name,Total,Pop,Coke,Soda,Pop,Coke,Soda,pop coke or soda,,
2003,FL,Suwannee,4,0,3,1,0,0.75,0.25,4.75,,
2003,FL,Taylor,5,0,3,0,0,0.6,0,4.6,,
2003,FL,Union,3,0,2,0,0,0.666666667,0,4.666666667,,
2003,FL,Volusia,73,2,34,34,0.02739726,0.465753425,0.465753425,0,,
2003,FL,Wakulla,4,0,3,1,0,0.75,0.25,4.75,,
2003,FL,Walton,20,0,9,10,0,0.45,0.5,6.5,,
2003,FL,Washington,4,0,3,0,0,0.75,0,4.75,,
2003,GA,Appling,3,0,2,1,0,0.666666667,0.333333333,4.666666667,,
2003,GA,Atkinson,0,0,0,0,0,0,0,0,,
2003,GA,Bacon,0,0,0,0,0,0,0,0,,
2003,GA,Baker,1,0,0,0,0,0,0,0,,
2003,GA,Baldwin,7,0,6,1,0,0.857142857,0.142857143,4.857142857,,
2003,GA,Banks,0,0,0,0,0,0,0,0,,
2003,GA,Barrow,15,0,15,0,0,1,0,5,,
2003,GA,Bartow,27,2,19,3,0.074074074,0.703703704,0.111111111,4.703703704,,
2003,GA,Ben Hill,1,0,1,0,0,1,0,5,,
2003,GA,Berrien,5,0,4,0,0,0.8,0,4.8,,
2003,GA,Bibb,19,1,17,0,0.052631579,0.894736842,0,4.894736842,,
2003,GA,Bleckley,5,0,2,0,0,0.4,0,4.4,,
2003,GA,Brantley,1,0,1,0,0,1,0,5,,
2003,GA,Brooks,2,0,2,0,0,1,0,5,,
2003,GA,Bryan,3,0,3,0,0,1,0,5,,
2003,GA,Bulloch,15,0,15,0,0,1,0,5,,
2003,GA,Burke,3,0,2,1,0,0.666666667,0.333333333,4.666666667,,
2003,GA,Butts,6,0,4,1,0,0.666666667,0.166666667,4.666666667,,
2003,GA,Calhoun,1,0,1,0,0,1,0,5,,
2003,GA,Camden,2,0,2,0,0,1,0,5,,
2003,GA,Candler,1,0,1,0,0,1,0,5,,
2003,GA,Carroll,28,1,25,1,0.035714286,0.892857143,0.035714286,4.892857143,,
2003,GA,Catoosa,10,0,10,0,0,1,0,5,,
2003,GA,Charlton,4,0,2,2,0,0.5,0.5,0,,
2003,GA,Chatham,63,0,56,6,0,0.888888889,0.095238095,4.888888889,,
2003,GA,Chattahoochee,2,1,1,0,0.5,0.5,0,0,,
2003,GA,Chattooga,8,0,7,1,0,0.875,0.125,4.875,,
2003,GA,Cherokee,35,0,34,1,0,0.971428571,0.028571429,4.971428571,,
2003,GA,Clarke,42,0,36,4,0,0.857142857,0.095238095,4.857142857,,
2003,GA,Clay,0,0,0,0,0,0,0,0,,
2003,GA,Clayton,47,1,36,6,0.021276596,0.765957447,0.127659574,4.765957447,,
2003,GA,Clinch,3,0,3,0,0,1,0,5,,
2003,GA,Cobb,251,2,206,29,0.007968127,0.820717131,0.115537849,4.820717131,,
2003,GA,Coffee,6,0,6,0,0,1,0,5,,
2003,GA,Colquitt,10,0,9,0,0,0.9,0,4.9,,
2003,GA,Columbia,42,1,33,8,0.023809524,0.785714286,0.19047619,4.785714286,,
2003,GA,Cook,2,0,2,0,0,1,0,5,,
2003,GA,Coweta,21,0,18,2,0,0.857142857,0.095238095,4.857142857,,
2003,GA,Crawford,2,0,2,0,0,1,0,5,,
2003,GA,Crisp,0,0,0,0,0,0,0,0,,
2003,GA,Dade,4,0,4,0,0,1,0,5,,
2003,GA,Dawson,1,0,1,0,0,1,0,5,,
2003,GA,De Kalb,237,4,188,35,0.016877637,0.793248945,0.147679325,4.793248945,,
2003,GA,Decatur,3,0,3,0,0,1,0,5,,
2003,GA,Dodge,1,0,1,0,0,1,0,5,,
2003,GA,Dooly,1,0,1,0,0,1,0,5,,
2003,GA,Dougherty,16,1,11,2,0.0625,0.6875,0.125,4.6875,,
2003,GA,Douglas,20,1,16,1,0.05,0.8,0.05,4.8,,
2003,GA,Early,2,0,2,0,0,1,0,5,,
2003,GA,Echols,2,0,1,1,0,0.5,0.5,0,,
2003,GA,Effingham,7,0,5,1,0,0.714285714,0.142857143,4.714285714,,
2003,GA,Elbert,5,0,3,1,0,0.6,0.2,4.6,,
2003,GA,Emanuel,1,0,1,0,0,1,0,5,,
2003,GA,Evans,2,0,2,0,0,1,0,5,,
2003,GA,Fannin,2,0,2,0,0,1,0,5,,
2003,GA,Fayette,25,0,21,4,0,0.84,0.16,4.84,,
2003,GA,Floyd,36,0,31,3,0,0.861111111,0.083333333,4.861111111,,
2003,GA,Forsyth,17,0,15,2,0,0.882352941,0.117647059,4.882352941,,
2003,GA,Franklin,3,0,2,1,0,0.666666667,0.333333333,4.666666667,,
2003,GA,Fulton,368,10,300,39,0.027173913,0.815217391,0.105978261,4.815217391,,
2003,GA,Gilmer,3,0,3,0,0,1,0,5,,
2003,GA,Glascock,1,0,0,0,0,0,0,0,,
2003,GA,Glynn,27,1,23,3,0.037037037,0.851851852,0.111111111,4.851851852,,
2003,GA,Gordon,13,0,12,0,0,0.923076923,0,4.923076923,,
2003,GA,Grady,4,0,4,0,0,1,0,5,,
2003,GA,Greene,2,0,2,0,0,1,0,5,,
2003,GA,Gwinnett,184,3,162,16,0.016304348,0.880434783,0.086956522,4.880434783,,
2003,GA,Habersham,2,0,2,0,0,1,0,5,,
2003,GA,Hall,27,0,23,1,0,0.851851852,0.037037037,4.851851852,,
2003,GA,Hancock,0,0,0,0,0,0,0,0,,
2003,GA,Haralson,8,0,8,0,0,1,0,5,,
2003,GA,Harris,3,0,2,1,0,0.666666667,0.333333333,4.666666667,,
2003,GA,Hart,3,0,3,0,0,1,0,5,,
2003,GA,Heard,1,0,1,0,0,1,0,5,,
2003,GA,Henry,30,1,27,2,0.033333333,0.9,0.066666667,4.9,,
2003,GA,Houston,34,1,27,3,0.029411765,0.794117647,0.088235294,4.794117647,,
2003,GA,Irwin,1,0,1,0,0,1,0,5,,
2003,GA,Jackson,4,0,4,0,0,1,0,5,,
2003,GA,Jasper,1,0,0,0,0,0,0,0,,
2003,GA,Jeff Davis,2,0,2,0,0,1,0,5,,
2003,GA,Jefferson,3,0,1,2,0,0.333333333,0.666666667,6.666666667,,
2003,GA,Jenkins,2,0,2,0,0,1,0,5,,
2003,GA,Johnson,0,0,0,0,0,0,0,0,,
2003,GA,Jones,10,0,10,0,0,1,0,5,,
2003,GA,Lamar,1,0,0,1,0,0,1,7,,
2003,GA,Lanier,1,0,0,1,0,0,1,7,,
2003,GA,Laurens,8,0,8,0,0,1,0,5,,
2003,GA,Lee,9,0,5,1,0,0.555555556,0.111111111,4.555555556,,
2003,GA,Liberty,8,1,5,2,0.125,0.625,0.25,4.625,,
2003,GA,Lincoln,2,0,2,0,0,1,0,5,,
2003,GA,Long,0,0,0,0,0,0,0,0,,
2003,GA,Lowndes,25,0,18,7,0,0.72,0.28,4.72,,
2003,GA,Lumpkin,5,1,4,0,0.2,0.8,0,4.8,,
2003,GA,Macon,1,0,0,1,0,0,1,7,,
2003,GA,Madison,3,0,3,0,0,1,0,5,,
2003,GA,Marion,0,0,0,0,0,0,0,0,,
2003,GA,McDuffie,5,0,5,0,0,1,0,5,,
2003,GA,McIntosh,2,0,1,0,0,0.5,0,4.5,,
2003,GA,Meriwether,4,0,4,0,0,1,0,5,,
2003,GA,Miller,1,0,0,1,0,0,1,7,,
2003,GA,Mitchell,0,0,0,0,0,0,0,0,,
2003,GA,Monroe,21,0,17,3,0,0.80952381,0.142857143,4.80952381,,
2003,GA,Montgomery,0,0,0,0,0,0,0,0,,
2003,GA,Morgan,2,0,2,0,0,1,0,5,,
2003,GA,Murray,6,1,4,1,0.166666667,0.666666667,0.166666667,4.666666667,,
2003,GA,Muscogee,59,0,49,6,0,0.830508475,0.101694915,4.830508475,,
2003,GA,Newton,15,0,15,0,0,1,0,5,,
2003,GA,Oconee,6,0,3,2,0,0.5,0.333333333,4.5,,
2003,GA,Oglethorpe,0,0,0,0,0,0,0,0,,
2003,GA,Paulding,15,0,13,1,0,0.866666667,0.066666667,4.866666667,,
2003,GA,Peach,8,0,6,2,0,0.75,0.25,4.75,,
2003,GA,Pickens,1,0,1,0,0,1,0,5,,
2003,GA,Pierce,2,1,1,0,0.5,0.5,0,0,,
2003,GA,Pike,0,0,0,0,0,0,0,0,,
2003,GA,Polk,7,0,6,1,0,0.857142857,0.142857143,4.857142857,,
2003,GA,Pulaski,2,0,1,0,0,0.5,0,4.5,,
2003,GA,Putnam,2,0,2,0,0,1,0,5,,
2003,GA,Quitman,0,0,0,0,0,0,0,0,,
2003,GA,Rabun,1,0,1,0,0,1,0,5,,
2003,GA,Randolph,1,0,0,1,0,0,1,7,,
2003,GA,Richmond,41,0,33,6,0,0.804878049,0.146341463,4.804878049,,
2003,GA,Rockdale,15,0,15,0,0,1,0,5,,
2003,GA,Schley,1,0,1,0,0,1,0,5,,
2003,GA,Screven,2,0,1,1,0,0.5,0.5,0,,
2003,GA,Seminole,0,0,0,0,0,0,0,0,,
2003,GA,Spalding,18,0,17,0,0,0.944444444,0,4.944444444,,
2003,GA,Stephens,8,1,5,2,0.125,0.625,0.25,4.625,,
2003,GA,Stewart,0,0,0,0,0,0,0,0,,
2003,GA,Sumter,5,0,4,1,0,0.8,0.2,4.8,,
2003,GA,Talbot,0,0,0,0,0,0,0,0,,
2003,GA,Taliaferro,0,0,0,0,0,0,0,0,,
2003,GA,Tattnall,2,0,2,0,0,1,0,5,,
2003,GA,Taylor,0,0,0,0,0,0,0,0,,
2003,GA,Telfair,2,0,2,0,0,1,0,5,,
2003,GA,Terrell,1,0,1,0,0,1,0,5,,
2003,GA,Thomas,7,0,7,0,0,1,0,5,,
2003,GA,Tift,7,0,7,0,0,1,0,5,,
2003,GA,Toombs,5,0,5,0,0,1,0,5,,
2003,GA,Towns,2,0,2,0,0,1,0,5,,
2003,GA,Treutlen,2,0,0,2,0,0,1,7,,
2003,GA,Troup,21,0,18,2,0,0.857142857,0.095238095,4.857142857,,
2003,GA,Turner,0,0,0,0,0,0,0,0,,
2003,GA,Twiggs,1,0,1,0,0,1,0,5,,
2003,GA,Union,3,0,2,1,0,0.666666667,0.333333333,4.666666667,,
2003,GA,Upson,8,0,5,0,0,0.625,0,4.625,,
2003,GA,Walker,19,0,17,1,0,0.894736842,0.052631579,4.894736842,,
2003,GA,Walton,10,0,9,0,0,0.9,0,4.9,,
2003,GA,Ware,8,0,4,2,0,0.5,0.25,4.5,,
2003,GA,Warren,1,0,1,0,0,1,0,5,,
2003,GA,Washington,0,0,0,0,0,0,0,0,,
2003,GA,Wayne,7,0,3,2,0,0.428571429,0.285714286,4.428571429,,
2003,GA,Webster,0,0,0,0,0,0,0,0,,
2003,GA,Wheeler,0,0,0,0,0,0,0,0,,
2003,GA,White,0,0,0,0,0,0,0,0,,
2003,GA,Whitfield,19,0,17,1,0,0.894736842,0.052631579,4.894736842,,
2003,GA,Wilcox,0,0,0,0,0,0,0,0,,
2003,GA,Wilkes,1,0,1,0,0,1,0,5,,
2003,GA,Wilkinson,2,0,2,0,0,1,0,5,,
2003,GA,Worth,10,0,7,3,0,0.7,0.3,4.7,,
2003,HI,Hawaii,36,4,1,30,0.111111111,0.027777778,0.833333333,6.833333333,,
2003,HI,Honolulu,248,6,8,228,0.024193548,0.032258065,0.919354839,6.919354839,,
2003,HI,Kauai,12,0,0,12,0,0,1,7,,
2003,HI,Maui,21,0,0,21,0,0,1,7,,
2003,IA,Adair,2,1,0,1,0.5,0,0.5,0,,
2003,IA,Adams,3,3,0,0,1,0,0,3,,
2003,IA,Allamakee,8,6,0,2,0.75,0,0.25,2.75,,
2003,IA,Appanoose,14,10,1,3,0.714285714,0.071428571,0.214285714,2.714285714,,
2003,IA,Audubon,7,7,0,0,1,0,0,3,,
2003,IA,Benton,15,13,0,2,0.866666667,0,0.133333333,2.866666667,,
2003,IA,Black Hawk,98,88,0,10,0.897959184,0,0.102040816,2.897959184,,
2003,IA,Boone,40,33,2,5,0.825,0.05,0.125,2.825,,
2003,IA,Bremer,22,20,0,2,0.909090909,0,0.090909091,2.909090909,,
2003,IA,Buchanan,16,13,0,3,0.8125,0,0.1875,2.8125,,
2003,IA,Buena Vista,16,14,0,1,0.875,0,0.0625,2.875,,
2003,IA,Butler,11,6,1,4,0.545454545,0.090909091,0.363636364,2.545454545,,
2003,IA,Calhoun,8,8,0,0,1,0,0,3,,
2003,IA,Carroll,10,7,1,1,0.7,0.1,0.1,2.7,,
2003,IA,Cass,9,7,0,1,0.777777778,0,0.111111111,2.777777778,,
2003,IA,Cedar,19,18,1,0,0.947368421,0.052631579,0,2.947368421,,
2003,IA,Cerro Gordo,40,36,0,3,0.9,0,0.075,2.9,,
2003,IA,Cherokee,5,3,0,2,0.6,0,0.4,2.6,,
2003,IA,Chickasaw,9,7,0,2,0.777777778,0,0.222222222,2.777777778,,
2003,IA,Clarke,5,3,0,2,0.6,0,0.4,2.6,,
2003,IA,Clay,12,11,0,0,0.916666667,0,0,2.916666667,,
2003,IA,Clayton,7,6,0,0,0.857142857,0,0,2.857142857,,
2003,IA,Clinton,57,49,0,7,0.859649123,0,0.122807018,2.859649123,,
2003,IA,Crawford,14,13,0,1,0.928571429,0,0.071428571,2.928571429,,
2003,IA,Dallas,53,44,2,5,0.830188679,0.037735849,0.094339623,2.830188679,,
2003,IA,Davis,3,3,0,0,1,0,0,3,,
2003,IA,Decatur,7,7,0,0,1,0,0,3,,
2003,IA,Delaware,6,4,0,2,0.666666667,0,0.333333333,2.666666667,,
2003,IA,Des Moines,51,42,1,8,0.823529412,0.019607843,0.156862745,2.823529412,,
2003,IA,Dickinson,12,8,2,1,0.666666667,0.166666667,0.083333333,2.666666667,,
2003,IA,Dubuque,71,58,0,11,0.816901408,0,0.154929577,2.816901408,,
2003,IA,Emmet,3,3,0,0,1,0,0,3,,
2003,IA,Fayette,11,11,0,0,1,0,0,3,,
2003,IA,Floyd,19,17,0,2,0.894736842,0,0.105263158,2.894736842,,
2003,IA,Franklin,15,13,1,1,0.866666667,0.066666667,0.066666667,2.866666667,,
2003,IA,Fremont,4,4,0,0,1,0,0,3,,
2003,IA,Greene,8,8,0,0,1,0,0,3,,
2003,IA,Grundy,12,12,0,0,1,0,0,3,,
2003,IA,Guthrie,6,5,0,1,0.833333333,0,0.166666667,2.833333333,,
2003,IA,Hamilton,15,13,0,2,0.866666667,0,0.133333333,2.866666667,,
2003,IA,Hancock,11,11,0,0,1,0,0,3,,
2003,IA,Hardin,11,10,1,0,0.909090909,0.090909091,0,2.909090909,,
2003,IA,Harrison,14,12,0,2,0.857142857,0,0.142857143,2.857142857,,
2003,IA,Henry,18,15,0,3,0.833333333,0,0.166666667,2.833333333,,
2003,IA,Howard,5,4,0,1,0.8,0,0.2,2.8,,
2003,IA,Humboldt,6,6,0,0,1,0,0,3,,
2003,IA,Ida,7,6,0,1,0.857142857,0,0.142857143,2.857142857,,
2003,IA,Iowa,5,2,0,3,0.4,0,0.6,6.6,,
2003,IA,Jackson,18,15,0,2,0.833333333,0,0.111111111,2.833333333,,
2003,IA,Jasper,25,23,0,2,0.92,0,0.08,2.92,,
2003,IA,Jefferson,17,9,1,7,0.529411765,0.058823529,0.411764706,2.529411765,,
2003,IA,Johnson,98,74,1,20,0.755102041,0.010204082,0.204081633,2.755102041,,
2003,IA,Jones,11,9,0,2,0.818181818,0,0.181818182,2.818181818,,
2003,IA,Keokuk,4,4,0,0,1,0,0,3,,
2003,IA,Kossuth,12,12,0,0,1,0,0,3,,
2003,IA,Lee,31,24,0,7,0.774193548,0,0.225806452,2.774193548,,
2003,IA,Linn,176,143,3,26,0.8125,0.017045455,0.147727273,2.8125,,
2003,IA,Louisa,10,7,0,2,0.7,0,0.2,2.7,,
2003,IA,Lucas,5,4,1,0,0.8,0.2,0,2.8,,
2003,IA,Lyon,10,8,1,1,0.8,0.1,0.1,2.8,,
2003,IA,Madison,7,6,0,1,0.857142857,0,0.142857143,2.857142857,,
2003,IA,Mahaska,10,7,1,2,0.7,0.1,0.2,2.7,,
2003,IA,Marion,24,21,0,3,0.875,0,0.125,2.875,,
2003,IA,Marshall,39,36,0,3,0.923076923,0,0.076923077,2.923076923,,
2003,IA,Mills,11,7,1,3,0.636363636,0.090909091,0.272727273,2.636363636,,
2003,IA,Mitchell,7,6,0,1,0.857142857,0,0.142857143,2.857142857,,
2003,IA,Monona,7,7,0,0,1,0,0,3,,
2003,IA,Monroe,8,7,0,1,0.875,0,0.125,2.875,,
2003,IA,Montgomery,7,6,0,1,0.857142857,0,0.142857143,2.857142857,,
2003,IA,Muscatine,40,32,2,6,0.8,0.05,0.15,2.8,,
2003,IA,O'Brien,10,9,0,1,0.9,0,0.1,2.9,,
2003,IA,Osceola,3,3,0,0,1,0,0,3,,
2003,IA,Page,9,8,0,1,0.888888889,0,0.111111111,2.888888889,,
2003,IA,Palo Alto,10,10,0,0,1,0,0,3,,
2003,IA,Plymouth,13,13,0,0,1,0,0,3,,
2003,IA,Pocahontas,4,3,0,1,0.75,0,0.25,2.75,,
2003,IA,Polk,331,285,10,31,0.86102719,0.03021148,0.093655589,2.86102719,,
2003,IA,Pottawattamie,71,59,3,7,0.830985915,0.042253521,0.098591549,2.830985915,,
2003,IA,Poweshiek,14,12,0,2,0.857142857,0,0.142857143,2.857142857,,
2003,IA,Ringgold,1,1,0,0,1,0,0,3,,
2003,IA,Sac,14,13,0,1,0.928571429,0,0.071428571,2.928571429,,
2003,IA,Scott,213,177,0,28,0.830985915,0,0.131455399,2.830985915,,
2003,IA,Shelby,12,9,1,2,0.75,0.083333333,0.166666667,2.75,,
2003,IA,Sioux,18,18,0,0,1,0,0,3,,
2003,IA,Story,78,68,1,8,0.871794872,0.012820513,0.102564103,2.871794872,,
2003,IA,Tama,13,11,0,2,0.846153846,0,0.153846154,2.846153846,,
2003,IA,Taylor,0,0,0,0,0,0,0,0,,
2003,IA,Union,7,7,0,0,1,0,0,3,,
2003,IA,Van Buren,4,4,0,0,1,0,0,3,,
2003,IA,Wapello,20,19,0,1,0.95,0,0.05,2.95,,
2003,IA,Warren,20,12,1,7,0.6,0.05,0.35,2.6,,
2003,IA,Washington,15,13,0,2,0.866666667,0,0.133333333,2.866666667,,
2003,IA,Wayne,8,8,0,0,1,0,0,3,,
2003,IA,Webster,34,32,1,1,0.941176471,0.029411765,0.029411765,2.941176471,,
2003,IA,Winnebago,18,16,0,2,0.888888889,0,0.111111111,2.888888889,,
2003,IA,Winneshiek,7,7,0,0,1,0,0,3,,
2003,IA,Woodbury,89,77,0,11,0.865168539,0,0.123595506,2.865168539,,
2003,IA,Worth,6,5,0,0,0.833333333,0,0,2.833333333,,
2003,IA,Wright,12,10,1,1,0.833333333,0.083333333,0.083333333,2.833333333,,
2003,ID,Ada,117,69,11,33,0.58974359,0.094017094,0.282051282,2.58974359,,
2003,ID,Adams,2,2,0,0,1,0,0,3,,
2003,ID,Bannock,31,23,2,5,0.741935484,0.064516129,0.161290323,2.741935484,,
2003,ID,Bear Lake,2,2,0,0,1,0,0,3,,
2003,ID,Benewah,2,2,0,0,1,0,0,3,,
2003,ID,Bingham,11,9,0,2,0.818181818,0,0.181818182,2.818181818,,
2003,ID,Blaine,6,1,1,4,0.166666667,0.166666667,0.666666667,6.666666667,,
2003,ID,Boise,1,1,0,0,1,0,0,3,,
2003,ID,Bonner,4,4,0,0,1,0,0,3,,
2003,ID,Bonneville,46,30,4,9,0.652173913,0.086956522,0.195652174,2.652173913,,
2003,ID,Boundary,6,3,0,3,0.5,0,0.5,0,,
2003,ID,Butte,1,1,0,0,1,0,0,3,,
2003,ID,Camas,0,0,0,0,0,0,0,0,,
2003,ID,Canyon,37,25,5,5,0.675675676,0.135135135,0.135135135,2.675675676,,
2003,ID,Caribou,5,4,0,1,0.8,0,0.2,2.8,,
2003,ID,Cassia,5,4,0,1,0.8,0,0.2,2.8,,
2003,ID,Clark,0,0,0,0,0,0,0,0,,
2003,ID,Clearwater,6,4,0,1,0.666666667,0,0.166666667,2.666666667,,
2003,ID,Custer,1,1,0,0,1,0,0,3,,
2003,ID,Elmore,4,2,1,1,0.5,0.25,0.25,2.5,,
2003,ID,Franklin,4,2,1,1,0.5,0.25,0.25,2.5,,
2003,ID,Fremont,3,1,1,1,0.333333333,0.333333333,0.333333333,0,,
2003,ID,Gem,4,4,0,0,1,0,0,3,,
2003,ID,Gooding,8,6,2,0,0.75,0.25,0,2.75,,
2003,ID,Idaho,11,8,0,2,0.727272727,0,0.181818182,2.727272727,,
2003,ID,Jefferson,7,6,0,0,0.857142857,0,0,2.857142857,,
2003,ID,Jerome,6,6,0,0,1,0,0,3,,
2003,ID,Kootenai,34,26,3,5,0.764705882,0.088235294,0.147058824,2.764705882,,
2003,ID,Latah,31,21,0,9,0.677419355,0,0.290322581,2.677419355,,
2003,ID,Lemhi,1,1,0,0,1,0,0,3,,
2003,ID,Lewis,1,1,0,0,1,0,0,3,,
2003,ID,Lincoln,0,0,0,0,0,0,0,0,,
2003,ID,Madison,4,4,0,0,1,0,0,3,,
2003,ID,Minidoka,9,6,0,3,0.666666667,0,0.333333333,2.666666667,,
2003,ID,Nez Perce,19,15,1,2,0.789473684,0.052631579,0.105263158,2.789473684,,
2003,ID,Oneida,0,0,0,0,0,0,0,0,,
2003,ID,Owyhee,4,4,0,0,1,0,0,3,,
2003,ID,Payette,2,2,0,0,1,0,0,3,,
2003,ID,Power,9,8,0,0,0.888888889,0,0,2.888888889,,
2003,ID,Shoshone,4,3,0,1,0.75,0,0.25,2.75,,
2003,ID,Teton,2,2,0,0,1,0,0,3,,
2003,ID,Twin Falls,17,12,0,4,0.705882353,0,0.235294118,2.705882353,,
2003,ID,Valley,2,2,0,0,1,0,0,3,,
2003,ID,Washington,2,1,1,0,0.5,0.5,0,0,,
2003,IL,Adams,56,5,3,42,0.089285714,0.053571429,0.75,6.75,,
2003,IL,Alexander,4,0,3,0,0,0.75,0,4.75,,
2003,IL,Bond,2,0,0,2,0,0,1,7,,
2003,IL,Boone,24,23,0,1,0.958333333,0,0.041666667,2.958333333,,
2003,IL,Brown,2,1,0,1,0.5,0,0.5,0,,
2003,IL,Bureau,25,11,0,14,0.44,0,0.56,6.56,,
2003,IL,Calhoun,0,0,0,0,0,0,0,0,,
2003,IL,Carroll,13,11,0,2,0.846153846,0,0.153846154,2.846153846,,
2003,IL,Cass,7,3,2,2,0.428571429,0.285714286,0.285714286,2.428571429,,
2003,IL,Champaign,163,104,11,43,0.63803681,0.067484663,0.263803681,2.63803681,,
2003,IL,Christian,19,7,2,9,0.368421053,0.105263158,0.473684211,6.473684211,,
2003,IL,Clark,7,3,2,1,0.428571429,0.285714286,0.142857143,2.428571429,,
2003,IL,Clay,9,0,2,7,0,0.222222222,0.777777778,6.777777778,,
2003,IL,Clinton,28,0,0,28,0,0,1,7,,
2003,IL,Coles,20,12,5,3,0.6,0.25,0.15,2.6,,
2003,IL,Cook,3420,2613,140,617,0.764035088,0.040935673,0.180409357,2.764035088,,
2003,IL,Crawford,6,5,1,0,0.833333333,0.166666667,0,2.833333333,,
2003,IL,Cumberland,4,1,1,2,0.25,0.25,0.5,6.5,,
2003,IL,De Kalb,78,65,0,13,0.833333333,0,0.166666667,2.833333333,,
2003,IL,De Witt,8,6,0,2,0.75,0,0.25,2.75,,
2003,IL,Douglas,8,5,2,1,0.625,0.25,0.125,2.625,,
2003,IL,Du Page,725,548,37,124,0.755862069,0.051034483,0.171034483,2.755862069,,
2003,IL,Edgar,5,4,0,1,0.8,0,0.2,2.8,,
2003,IL,Edwards,4,0,1,3,0,0.25,0.75,6.75,,
2003,IL,Effingham,15,2,0,12,0.133333333,0,0.8,6.8,,
2003,IL,Fayette,9,2,0,7,0.222222222,0,0.777777778,6.777777778,,
2003,IL,Ford,10,9,0,1,0.9,0,0.1,2.9,,
2003,IL,Franklin,11,0,4,6,0,0.363636364,0.545454545,6.545454545,,
2003,IL,Fulton,11,9,0,1,0.818181818,0,0.090909091,2.818181818,,
2003,IL,Gallatin,2,1,0,1,0.5,0,0.5,0,,
2003,IL,Greene,5,0,0,5,0,0,1,7,,
2003,IL,Grundy,18,11,2,5,0.611111111,0.111111111,0.277777778,2.611111111,,
2003,IL,Hamilton,5,0,2,2,0,0.4,0.4,0,,
2003,IL,Hancock,9,8,0,1,0.888888889,0,0.111111111,2.888888889,,
2003,IL,Hardin,2,0,2,0,0,1,0,5,,
2003,IL,Henderson,6,6,0,0,1,0,0,3,,
2003,IL,Henry,61,53,0,7,0.868852459,0,0.114754098,2.868852459,,
2003,IL,Iroquois,11,10,0,0,0.909090909,0,0,2.909090909,,
2003,IL,Jackson,39,1,5,32,0.025641026,0.128205128,0.820512821,6.820512821,,
2003,IL,Jasper,8,3,1,4,0.375,0.125,0.5,6.5,,
2003,IL,Jefferson,20,0,2,16,0,0.1,0.8,6.8,,
2003,IL,Jersey,8,0,0,8,0,0,1,7,,
2003,IL,Jo Daviess,14,10,0,4,0.714285714,0,0.285714286,2.714285714,,
2003,IL,Johnson,4,1,0,2,0.25,0,0.5,6.5,,
2003,IL,Kane,241,203,8,23,0.842323651,0.033195021,0.095435685,2.842323651,,
2003,IL,Kankakee,56,50,1,4,0.892857143,0.017857143,0.071428571,2.892857143,,
2003,IL,Kendall,43,36,1,4,0.837209302,0.023255814,0.093023256,2.837209302,,
2003,IL,Knox,47,37,0,9,0.787234043,0,0.191489362,2.787234043,,
2003,IL,La Salle,75,37,4,33,0.493333333,0.053333333,0.44,2.493333333,,
2003,IL,Lake,484,356,26,91,0.73553719,0.053719008,0.188016529,2.73553719,,
2003,IL,Lawrence,6,3,2,1,0.5,0.333333333,0.166666667,2.5,,
2003,IL,Lee,34,31,0,3,0.911764706,0,0.088235294,2.911764706,,
2003,IL,Livingston,32,26,1,5,0.8125,0.03125,0.15625,2.8125,,
2003,IL,Logan,20,10,1,7,0.5,0.05,0.35,2.5,,
2003,IL,Macon,68,44,9,12,0.647058824,0.132352941,0.176470588,2.647058824,,
2003,IL,Macoupin,26,1,0,23,0.038461538,0,0.884615385,6.884615385,,
2003,IL,Madison,196,7,4,180,0.035714286,0.020408163,0.918367347,6.918367347,,
2003,IL,Marion,10,0,3,6,0,0.3,0.6,6.6,,
2003,IL,Marshall,3,1,0,1,0.333333333,0,0.333333333,0,,
2003,IL,Mason,7,4,1,2,0.571428571,0.142857143,0.285714286,2.571428571,,
2003,IL,Massac,4,0,2,1,0,0.5,0.25,4.5,,
2003,IL,McDonough,25,15,1,8,0.6,0.04,0.32,2.6,,
2003,IL,McHenry,145,127,3,13,0.875862069,0.020689655,0.089655172,2.875862069,,
2003,IL,McLean,99,69,4,22,0.696969697,0.04040404,0.222222222,2.696969697,,
2003,IL,Menard,8,1,0,6,0.125,0,0.75,6.75,,
2003,IL,Mercer,20,15,0,5,0.75,0,0.25,2.75,,
2003,IL,Monroe,19,0,0,19,0,0,1,7,,
2003,IL,Montgomery,21,3,2,15,0.142857143,0.095238095,0.714285714,6.714285714,,
2003,IL,Morgan,18,2,2,13,0.111111111,0.111111111,0.722222222,6.722222222,,
2003,IL,Moultrie,7,4,0,3,0.571428571,0,0.428571429,2.571428571,,
2003,IL,Ogle,27,22,0,5,0.814814815,0,0.185185185,2.814814815,,
2003,IL,Peoria,162,20,10,120,0.12345679,0.061728395,0.740740741,6.740740741,,
2003,IL,Perry,13,0,1,12,0,0.076923077,0.923076923,6.923076923,,
2003,IL,Piatt,12,10,0,2,0.833333333,0,0.166666667,2.833333333,,
2003,IL,Pike,9,0,0,8,0,0,0.888888889,6.888888889,,
2003,IL,Pope,0,0,0,0,0,0,0,0,,
2003,IL,Pulaski,5,0,4,1,0,0.8,0.2,4.8,,
2003,IL,Putnam,4,3,0,1,0.75,0,0.25,2.75,,
2003,IL,Randolph,12,0,0,12,0,0,1,7,,
